model,case,regime,start,end,stage,mean_abs_corr,max_abs_corr,false_stepwise,problem_window,selected_count,R2_enter,top_b,top_beta,correct_top_b,correct_top_beta,topk_b,topk_beta,pairwise_b,pairwise_beta,margin_b,margin_beta,delta_pairwise
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,126,151,late,0.6361343266001925,0.999999999999599,0,0,2.0,0.9999999997616914,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799957275390625,1.1552734375,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,127,152,late,0.6322307242250864,0.999999999999599,0,0,2.0,0.9999999904173378,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.79998779296875,1.11761474609375,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,128,153,late,0.6395122756604732,0.999999999999599,0,0,2.0,0.9999999954869746,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.79974365234375,1.1921768188476562,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,129,154,late,0.6361343269546611,0.999999999999599,0,0,2.0,0.9999999151288711,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7993545532226562,1.1552200317382812,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,130,155,late,0.6322307140237958,0.9999999999997015,0,0,2.0,0.9999998980646514,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.799560546875,1.117706298828125,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,131,156,late,0.6395122861696444,0.9999999999997843,0,0,2.0,0.9999999992577729,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7991790771484375,1.1921157836914062,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,132,157,late,0.6361343249247753,0.9999999999998201,0,0,2.0,0.9999996318848148,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.798828125,1.155303955078125,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,133,158,late,0.6322307137128987,0.999999999999891,0,0,2.0,0.9999998052542282,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7999267578125,1.11749267578125,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,134,159,late,0.639512289374973,0.9999999999999433,0,0,2.0,0.9999999506192531,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.79833984375,1.19146728515625,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,135,160,late,0.6361343231334534,0.9999999999999499,0,0,2.0,0.9999990368297175,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.79876708984375,1.1544189453125,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,136,161,late,0.632230718771903,0.9999999999999499,0,0,2.0,0.9999981145230444,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7978515625,1.1175537109375,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,137,162,late,0.6395122864490709,0.9999999999999499,0,0,2.0,0.9999999314582665,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.798828125,1.1917724609375,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,138,163,late,0.6361343227703854,0.9999999999999499,0,0,2.0,0.9999975777969516,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7982177734375,1.154510498046875,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,139,164,late,0.6322307229403198,0.9999999999999587,0,0,2.0,0.9999819648137309,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.79443359375,1.1171875,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,140,165,late,0.6395122824650046,0.9999999999999675,0,0,2.0,0.9999996272007997,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.79345703125,1.19091796875,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,141,166,late,0.6361343234143415,0.9999999999999709,0,0,2.0,0.9999907876156201,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.798828125,1.1533203125,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,142,167,late,0.6322307236110489,0.9999999999999829,0,0,2.0,0.9999034747239692,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.80078125,1.115234375,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,143,168,late,0.6395122808311783,0.9999999999999917,0,0,2.0,0.9999914934477727,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.796875,1.189453125,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,144,169,late,0.6361343241132398,0.9999999999999934,0,0,2.0,0.9999847810192088,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.797119140625,1.15087890625,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,145,170,late,0.6322307219747706,0.9999999999999934,0,0,2.0,0.9999273728586111,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7998046875,1.115478515625,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,146,171,late,0.6395122816089446,0.9999999999999934,0,0,2.0,0.9999989336284438,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.7958984375,1.19140625,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,147,172,late,0.6361343243319354,0.9999999999999934,0,0,2.0,0.9999885622250754,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,2.771484375,1.153564453125,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,148,173,late,0.6322307203300689,0.9999999999999944,0,0,2.0,0.9999982662100207,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,0.78515625,1.1171875,0.0
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,149,174,late,0.6395122830745281,0.9999999999999952,0,0,2.0,0.9999777466654622,X_n,X_n,1.0,1.0,0.5,1.0,0.9444444444444444,1.0,0.38720703125,1.18359375,-0.05555555555555558
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,150,175,late,0.6361343241417153,0.9999999999999956,0,0,2.0,0.9999718053356971,X_n,X_n,1.0,1.0,0.5,1.0,0.7777777777777778,1.0,0.22900390625,1.15625,-0.2222222222222222
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,151,176,late,0.6322307198783299,0.9999999999999974,0,0,2.0,0.9999613846970918,X_n,X_n,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.43759918212890625,1.109375,-0.33333333333333337
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,152,177,late,0.6395122838308415,0.9999999999999988,0,0,2.0,0.9999964284534409,X_n,X_n,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,0.712158203125,1.171875,-0.33333333333333337
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,153,178,late,0.6361343238773507,0.9999999999999989,0,0,2.0,1.0,X_n,X_n,1.0,1.0,0.5,1.0,0.7777777777777778,1.0,0.3509559193626046,1.146484375,-0.2222222222222222
mixed,mixed_q_2_8_gamma_0_5,цикл со смешанной памятью,154,179,late,0.6322307203758084,0.999999999999999,0,0,2.0,1.0,X_n,X_n,1.0,1.0,0.5,1.0,0.7777777777777778,1.0,0.3509559747762978,0.7431640625,-0.2222222222222222
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,0,25,early,0.7125385796180527,0.9727744658830488,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999999991,1.3977650577783287,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,1,26,early,0.6702740699795805,0.9727744658830488,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999999756,1.1155849921077643,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,2,27,early,0.611274349177005,0.9727744658830488,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999999951,0.8890786181160923,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,3,28,early,0.5536688081491683,0.9727744658830488,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.8567809416971669,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,4,29,early,0.5156632359323113,0.9882353883291073,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999997868,0.8511997434740621,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,5,30,early,0.5047776730988063,0.9967298285263921,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999994031,0.8586672727707736,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,6,31,early,0.5169146443966661,0.9984117372602146,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.49999999999784,0.8487335849112725,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,7,32,early,0.5520720967065306,0.9988183006004896,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999916511,0.8581552330627815,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,8,33,early,0.6165267063523272,0.9988183006004896,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999446203,0.8468851722297188,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,9,34,early,0.697338638131969,0.9988183006004896,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999893134,0.8560239043597093,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,10,35,early,0.812819768911414,0.9988183006004896,0,0,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499999999984663,0.8452204708829836,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,11,36,early,0.9171502974491903,0.9988183006004896,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499999999949459,0.8526828528908936,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,12,37,early,0.9698716670335631,0.9988183006004896,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999918359,0.8434566131181667,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,13,38,early,0.9712801192385229,0.9988183006004896,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999956541,0.8488960467291435,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,14,39,early,0.9676475102031167,0.9988183006004896,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999958824,0.8413203774099758,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,15,40,early,0.9636750586995683,0.9988183006004896,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999829026,0.845253628685052,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,16,41,early,0.9620780548007075,0.997758279641464,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999992406,0.8388701294799005,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,17,42,early,0.9601979290185642,0.9973899872326256,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499999999998221,0.8419428880338417,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,18,43,early,0.9616804197031876,0.9965875913530666,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999991878,0.836424897651643,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,19,44,early,0.9626985534105301,0.9970662013246012,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499999999999741,0.8389751027911863,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,20,45,early,0.9666723584232478,0.9974707781798595,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499999999999563,0.8344588405768514,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,21,46,early,0.9703188663317439,0.9986842486601223,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999999994635,0.8364126668421648,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,22,47,early,0.9753173088751285,0.9989292380805559,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499999999999801,0.8333899716163273,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,23,48,early,0.9802591069076774,0.9997002948186302,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499999999999119,0.8345208710085075,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,24,49,early,0.9848021174683457,0.9999137136962928,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.500000000001819,0.8331532689380765,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,25,50,early,0.9893816473180572,0.9999734039659317,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499999999987267,0.8335532387027342,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,26,51,early,0.9925241583874662,0.9999980426946576,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999994179234,0.8332415994809708,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,27,52,early,0.9956674371939631,0.9999989867463462,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999979045242,0.8332897917134687,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,28,53,early,0.9972420903446135,0.9999995601099508,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999990686774,0.833316748496145,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,29,54,early,0.9988087272357493,0.9999995601099508,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999999972060323,0.8332898635417223,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,30,55,early,0.9993138983771032,0.9999998260657792,0,1,2.0,1.0,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.5000000037252903,0.8333371300250292,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,31,56,early,0.9998215351818964,0.999999947623001,0,1,2.0,0.9999999999999999,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.5000001210719347,0.8333204183727503,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,32,57,early,0.9999053415915515,0.9999999934840426,0,1,2.0,0.9999999999998699,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499999761581421,0.8333367630839348,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,33,58,early,0.9999890888065155,0.9999999984145781,0,1,2.0,0.9999999999999176,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999994039535522,0.8333328366279602,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,34,59,early,0.9999949559373175,0.9999999992420426,0,1,2.0,0.999999999999149,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.5000011920928955,0.8333348035812378,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,35,60,early,0.9999990840270011,0.999999999462616,0,1,2.0,0.9999999999980157,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999914169311523,0.8333301544189453,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,36,61,early,0.9999995962104514,0.9999999997714871,0,1,2.0,0.99999999995593,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4999799728393555,0.8333263397216797,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,37,62,early,0.9999997505441608,0.9999999999082134,0,1,2.0,0.9999999927525246,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.5000677108764648,0.833338737487793,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,38,63,early,0.9999998672521545,0.999999999978932,0,1,2.0,0.9999999799441692,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.4994583129882812,0.8333587646484375,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,39,64,early,0.9999999751679421,0.99999999999308,0,1,2.0,0.9999998791909553,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.499755859375,0.8333892822265625,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,40,65,early,0.9999999873610295,0.9999999999994343,0,1,2.0,0.9999998957187576,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.500732421875,0.83343505859375,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,41,66,early,0.9999999987836955,0.9999999999995591,0,1,2.0,0.9999977680119324,X_n,X_n,1.0,1.0,1.0,1.0,1.0,1.0,1.498291015625,0.831787109375,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,42,67,early,0.9999999995161056,0.9999999999998638,0,1,2.0,0.9999997815868038,Lag_1,X_n,1.0,1.0,1.0,1.0,1.0,1.0,0.3916015625,0.830078125,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,43,68,early,0.999999999698932,0.9999999999998641,0,1,2.0,0.9999618045554457,Lag_1,X_n,1.0,1.0,0.5,1.0,0.9444444444444444,1.0,0.21844482421875,0.8330078125,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,44,69,early,0.9999999998448877,0.9999999999999513,0,1,2.0,0.9999682210169816,Lag_1,X_n,1.0,1.0,1.0,1.0,1.0,1.0,0.3661651611328125,0.2662353515625,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,45,70,early,0.9999999999514686,0.9999999999999856,0,1,2.0,0.9999735800031873,Lag_1,X_n,1.0,1.0,1.0,1.0,1.0,1.0,0.43115234375,0.31005859375,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,46,71,early,0.999999999974301,0.9999999999999988,0,1,2.0,0.9999921212856652,Lag_1,X_n,1.0,1.0,1.0,1.0,1.0,1.0,0.55316162109375,0.298095703125,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,47,72,early,0.9999999999973044,0.9999999999999998,0,1,2.0,0.9998958989999243,Lag_1,X_n,1.0,1.0,1.0,0.5,1.0,0.9444444444444444,0.310546875,0.1348876953125,0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,48,73,early,0.9999999999987982,0.9999999999999998,1,1,2.0,0.9999671778241686,Lag_1,Lag_1,1.0,1.0,1.0,1.0,1.0,1.0,0.2381591796875,0.111724853515625,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,49,74,early,0.999999999999691,1.0,1,1,3.0,0.9999989916371258,Lag_1,X_n,1.0,1.0,0.5,0.5,0.9444444444444444,0.9444444444444444,0.21829986572265625,0.00113677978515625,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,50,75,early,0.9999999999998561,1.0,1,1,3.0,0.9999997787288624,Lag_3,Lag_3,0.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,-0.000946044921875,-0.00079345703125,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,51,76,early,0.9999999999999234,1.0000000000000002,1,1,3.0,0.9999754356910546,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.9444444444444444,0.9444444444444444,0.00089263916015625,0.00115966796875,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,52,77,middle,0.9999999999999593,1.0000000000000002,1,1,2.0,1.0,Lag_1,Lag_1,1.0,1.0,0.5,0.5,0.8888888888888888,0.9444444444444444,0.026046079059597105,0.00042724609375,-0.05555555555555558
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,53,78,middle,0.9999999999999937,1.0000000000000002,0,1,1.0,1.0,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026046073297038674,-0.00012787303421646357,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,54,79,middle,0.9999999999999968,1.0000000000000002,0,1,1.0,0.9999999999999997,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026046065147966146,-0.00012787268497049809,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,55,80,middle,0.9999999999999998,1.0000000000000002,0,1,1.0,0.9999999999999986,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.02604608261026442,-0.00012787117157131433,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,56,81,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999999999997,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.02604605443775654,-0.00012786942534148693,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,57,82,middle,1.0,1.0000000000000002,0,1,1.0,0.999999999999998,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026045940816402435,-0.0001279013231396675,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,58,83,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999999999959,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026045791804790497,-0.00012792181223630905,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,59,84,middle,1.0,1.0000000000000002,0,1,1.0,0.999999999999827,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.02604587865062058,-0.00012789852917194366,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,60,85,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999999999737,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026046084938570857,-0.0001278892159461975,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,61,86,middle,1.0,1.0000000000000002,0,1,1.0,0.999999999999479,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026045918464660645,-0.00012793531641364098,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,62,87,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999999999842,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026045329868793488,-0.0001279003918170929,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,63,88,middle,1.0,1.0000000000000002,0,1,1.0,0.999999999998762,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.02604791522026062,-0.00012784451246261597,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,64,89,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999999843066,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026047587394714355,-0.00012814998626708984,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,65,90,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999999915193,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026044845581054688,-0.00012791156768798828,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,66,91,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999999887272,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.02604377269744873,-0.00012922286987304688,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,67,92,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999998911194,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026042461395263672,-0.00012940168380737305,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,68,93,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999996587449,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026027679443359375,-0.0001313537359237671,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,69,94,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999997915002,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026037216186523438,-0.00013832002878189087,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,70,95,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999993159047,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026006698608398438,-0.00012183189392089844,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,71,96,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999931049831,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026031494140625,-9.918212890625e-05,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,72,97,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999899904821,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026165008544921875,-0.0001506805419921875,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,73,98,middle,1.0,1.0000000000000002,0,1,1.0,0.9999999400321146,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026224136352539062,-0.000179290771484375,0.0
mixed,mixed_q_1_5_gamma_neg_0_2,отрицательная память и стационаризация,74,99,middle,1.0,1.0000000000000002,0,1,2.0,0.9999996413552638,Lag_1,Lag_2,1.0,0.0,0.5,0.5,0.8888888888888888,0.8888888888888888,0.026395797729492188,-0.000133514404296875,0.0
